"","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","year","val","upper","lower"
"12976",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,23810.7029524644,31592.3829318235,17786.4948090843
"12977",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,23808.8868210671,30085.4021575694,18055.0697894617
"12978",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,47619.5897735314,61112.0086811823,35600.0456939301
"12979",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,53.15915342994,70.5323288793,39.70966369303
"12980",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,61.45973181889,77.6617891531,46.60695628364
"12981",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,57.00872561795,73.16143947137,42.61929274493
"12982",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2020,23895.6922250481,31689.2391150823,17798.7642442612
"12983",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2020,24118.8607001717,30417.5023211882,18394.7473379409
"12984",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2020,48014.5529252198,61425.7315058636,35996.8666851397
"12985",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2020,52.22670053303,69.2603665044,38.90118441803
"12986",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2020,60.62390067278,76.45583522196,46.23607016015
"12987",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2020,56.1322967391,71.81088187312,42.08279947113
"12988",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2021,23910.8160753755,31422.5461397214,17816.2977799205
"12989",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2021,24238.1752201412,30576.7007863065,18411.9298751225
"12990",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2021,48148.9912955166,61168.9939980392,36044.2037657969
"12991",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2021,51.93882286651,68.25572380387,38.70037440844
"12992",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2021,60.24374536262,75.99808811798,45.76267004249
"12993",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2021,55.81196716266,70.90412057519,41.78068663233
"12994",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2022,24032.5979374546,31521.5036998143,17913.7606002915
"12995",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2022,24466.3632673193,31078.8255302085,18460.4046944925
"12996",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2022,48498.961204774,61514.6981299113,36260.8772949481
"12997",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2022,51.76844181692,67.90023843916,38.58789947603
"12998",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2022,60.0186048098,76.23968168338,45.28534632966
"12999",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2022,55.62579921837,70.55417605143,41.58935015895
"13000",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2023,24408.2006145956,31801.0324205964,18302.3879895293
"13001",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2023,24953.765976743,31611.0987896759,18793.5703795804
"13002",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2023,49361.9665913386,63158.6223458728,37094.1264786828
"13003",5,"Prevalence",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2023,51.74378497462,67.41610369092,38.79986253825
"13004",5,"Prevalence",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2023,59.98956156321,75.99397857187,45.18027652937
"13005",5,"Prevalence",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2023,55.60776583665,71.1501207205,41.787668555
"13006",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1990,75995.3067605912,100439.332394508,54363.7817553573
"13007",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1990,75823.4176319608,101014.519283115,54044.9344198362
"13008",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1990,151818.724392552,201269.006257055,108504.752643698
"13009",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1990,116.54789918698,154.03573832789,83.37336640283
"13010",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1990,122.69903288935,163.46379800475,87.45663797522
"13011",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1990,119.54091223909,158.47768916312,85.43581936419
"13012",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1991,71431.184070408,93974.45832234,52005.409241474
"13013",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1991,71061.5942823048,92957.4432685168,51464.4601377501
"13014",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1991,142492.778352713,185711.357105295,102626.922409828
"13015",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1991,114.99172112354,151.28245240183,83.71961901844
"13016",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1991,120.18690829248,157.21949137297,87.04215565901
"13017",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1991,117.52519903877,153.17102003257,84.64463688887
"13018",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1992,66740.6392796126,87680.7697092648,49306.5572680165
"13019",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1992,66093.4057926697,85204.6495475635,48035.1845673604
"13020",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1992,132834.045072282,171973.711593207,97060.4785584288
"13021",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1992,113.5685481101,149.20111375228,83.90201504927
"13022",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1992,117.79730313952,151.85899124545,85.61240156989
"13023",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1992,115.63398246398,149.70563562838,84.49256867442
"13024",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1993,62490.8943357017,82154.5560108612,46695.3874229444
"13025",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1993,61466.1007713349,78419.1504571149,45088.3232430615
"13026",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1993,123956.995107037,160309.715555904,91601.2489022277
"13027",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1993,112.3493549836,147.70170078221,83.9513774518
"13028",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1993,115.64185157829,147.5371895119,84.82882627915
"13029",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1993,113.95822364602,147.37861628684,84.21239640119
"13030",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1994,59227.1785921465,77049.1602327747,44588.0044492389
"13031",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1994,57756.9292573494,73870.7436351193,42628.2228827126
"13032",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1994,116984.107849496,151427.844945491,87095.5389509712
"13033",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1994,111.41257748962,144.93760700738,83.87474498856
"13034",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1994,113.83579222263,145.59525120025,84.01792798357
"13035",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1994,112.59592683402,145.74764780915,83.82850552581
"13036",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1995,57078.6976927592,73753.5377758848,43046.1560146991
"13037",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1995,55171.8973363528,71133.9475627429,40853.2276717822
"13038",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1995,112250.595029112,145458.436744392,83911.4280970119
"13039",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1995,110.83530812345,143.21448132167,83.58694501232
"13040",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1995,112.49347651321,145.03951188513,83.29823387379
"13041",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1995,111.64415544862,144.67259010069,83.45809231523
"13042",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1996,55739.723557252,72633.240204327,41980.2001641448
"13043",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1996,53439.6276973656,68707.2241730289,39481.3447611162
"13044",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1996,109179.351254618,141931.873265794,81209.2737002854
"13045",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1996,110.52792585352,144.02657342853,83.24376503756
"13046",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1996,111.46125869007,143.30552096649,82.34788623101
"13047",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1996,110.98279993756,144.27633535471,82.55070645304
"13048",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1997,55005.4835162728,72596.1866417156,41136.717748293
"13049",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1997,52306.0524420592,67474.9108935736,38253.0690185136
"13050",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1997,107311.535958332,140191.738553867,79030.6861328227
"13051",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1997,110.31011619508,145.58719007349,82.49715891246
"13052",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1997,110.48767658224,142.52932087512,80.80312928752
"13053",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1997,110.39659176681,144.2220539665,81.30270726386
"13054",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1998,55105.0767914497,73267.8130330554,40772.9638707916
"13055",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1998,52002.7820477896,67887.0210790157,37533.7370591705
"13056",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1998,107107.858839239,140281.854305631,77887.8875780326
"13057",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1998,110.12221906649,146.41870816884,81.48086384785
"13058",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1998,109.57155259384,143.04016069299,79.08480435609
"13059",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1998,109.85417104151,143.87876841084,79.88498152037
"13060",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1999,56231.7866794589,74781.9314077535,41204.7508607565
"13061",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1999,52743.9392181396,69713.8585852724,37721.2247388821
"13062",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",1999,108975.725897599,142980.282458809,78388.1782076916
"13063",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1999,109.90490527417,146.16112296838,80.53459631314
"13064",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1999,108.72304000479,143.7037647967,77.75616093734
"13065",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",1999,109.32969410812,143.44470216609,78.64279383826
"13066",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2000,58390.5632102629,77636.1603797691,42480.4477399381
"13067",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2000,54594.9596778341,72886.7878566558,39030.7474218009
"13068",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2000,112985.522888097,148657.790944274,80896.5386298604
"13069",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2000,109.59126031033,145.71266646352,79.73010620916
"13070",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2000,107.94194273389,144.10746939474,77.16929782394
"13071",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2000,108.78805784974,143.13508445749,77.89119437032
"13072",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2001,61161.8684527068,81288.298613276,44597.8765437666
"13073",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2001,57287.5494608014,75958.4551614925,41042.5669357424
"13074",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2001,118449.417913508,155475.660587862,85054.7196256695
"13075",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2001,108.58652178346,144.31890050802,79.17888081788
"13076",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2001,106.78383494069,141.58635191517,76.50323210644
"13077",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2001,107.70712168516,141.37541736377,77.34102199902
"13078",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2002,63734.2179446314,84361.5120806122,46893.0667464469
"13079",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2002,59998.1401887691,78360.9919167521,43268.2601334723
"13080",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2002,123732.3581334,161461.621724662,89826.9522500022
"13081",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2002,106.66781300506,141.19037285837,78.48187419965
"13082",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2002,105.04708471156,137.19748195631,75.75575798287
"13083",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2002,105.87571835868,138.16002091405,76.8634271658
"13084",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2003,65604.4157745744,86172.4342973793,48887.882191022
"13085",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2003,62116.8026006521,80593.9695452064,45352.785372042
"13086",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2003,127721.218375227,165174.584192588,94069.4475333575
"13087",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2003,104.35892430168,137.07709216758,77.76742977748
"13088",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2003,103.12283636528,133.79759397583,75.29215395548
"13089",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2003,103.75407702491,134.17924405112,76.41712809529
"13090",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2004,66489.3815966193,86277.8387421717,50069.9301838635
"13091",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2004,63236.6146023166,81643.3549240445,47274.4923962655
"13092",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2004,129725.996198936,166792.491315182,96866.7578340768
"13093",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2004,102.20076043575,132.61757767125,76.96243846575
"13094",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2004,101.41058309088,130.92889744987,75.81262642506
"13095",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2004,101.81404581958,130.90528383443,76.02482778693
"13096",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2005,66332.9444548749,85638.1003201183,50285.9601078453
"13097",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2005,63188.2497471127,80950.471372674,47521.6226759775
"13098",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2005,129521.194201988,166724.501002372,97713.9575858888
"13099",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2005,100.73417503562,130.05126575126,76.36499101564
"13100",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2005,100.30511195131,128.50088625723,75.43588723692
"13101",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2005,100.52439457458,129.39874147451,75.83806255283
"13102",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2006,64761.9840978267,84832.4734009176,48809.4881863886
"13103",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2006,61636.8978996871,79564.2650953797,46295.6915535937
"13104",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2006,126398.881997514,163327.708705792,94985.5323189945
"13105",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2006,99.84034681922,130.78202720112,75.24717311373
"13106",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2006,99.67926651751,128.67142662857,74.86944888909
"13107",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2006,99.76173295832,128.90822294553,74.96839497597
"13108",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2007,61937.8253781738,82006.0248706565,46415.5901061718
"13109",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2007,58797.0227175227,76155.7071819096,43851.4190543121
"13110",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2007,120734.848095697,156622.292711603,90054.3185084027
"13111",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2007,99.00830115264,131.08754072574,74.19583582973
"13112",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2007,99.12457719063,128.38919261826,73.92812037186
"13113",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2007,99.06489267096,128.5111205429,73.89102266912
"13114",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2008,58265.7412489535,77488.3094438297,43331.0736603798
"13115",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2008,55077.3511843173,71580.0057689147,40635.3970720623
"13116",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2008,113343.092433271,147650.448685108,83834.2250586836
"13117",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2008,98.15825756126,130.54184626048,72.99834512682
"13118",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2008,98.56748554199,128.10095315063,72.72188707822
"13119",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2008,98.35669039647,128.12787401906,72.74953190093
"13120",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2009,54131.636373239,72173.5284563055,39961.1704212916
"13121",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2009,50883.9672501923,66317.4836866492,37208.3912490129
"13122",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2009,105015.603623431,137455.951349753,77100.4773725069
"13123",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2009,97.21520510918,129.61670554267,71.76641312157
"13124",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2009,97.93306027258,127.63694495512,71.61256914027
"13125",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2009,97.56171373844,127.69948192954,71.62797187251
"13126",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2010,50026.8511270267,66812.3588774144,36538.3973341396
"13127",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2010,46718.6936141772,61015.3822560098,33990.9599623593
"13128",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2010,96745.5447412039,127122.629586002,70769.1953759964
"13129",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2010,96.11175347483,128.36012702844,70.19769099653
"13130",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2010,97.15164867286,126.88165104808,70.6842924074
"13131",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2010,96.61112786442,126.94600722182,70.67086966766
"13132",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2011,46273.2794664333,61954.1649320354,33969.3679737235
"13133",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2011,42968.1792064821,56333.4938755443,31428.2398763253
"13134",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2011,89241.4586729154,118030.087295415,65659.5858109497
"13135",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2011,94.41534007584,126.41039534309,69.31061438442
"13136",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2011,95.92730800268,125.76563674943,70.16416572159
"13137",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2011,95.13733072714,125.82792367765,69.99748573809
"13138",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2012,42749.0766466371,57011.1931103953,31712.0644398871
"13139",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2012,39592.5505739505,51850.2063427098,29262.1644683401
"13140",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2012,82341.6272205876,109001.292319043,61153.6985972471
"13141",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2012,91.95637269179,122.63522238382,68.21495679462
"13142",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2012,94.15549671835,123.30556790042,69.58868753415
"13143",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2012,93.00081591973,123.11159572811,69.0700931962
"13144",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2013,39492.2359974788,52281.6441235075,29580.5686665254
"13145",5,"Prevalence",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2013,36580.349625495,47728.3600187887,27332.6313448614
"13146",5,"Prevalence",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2013,76072.5856229738,99919.135655022,57109.2860932457
"13147",5,"Prevalence",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2013,89.0931526389,117.9456260822,66.73276538509
